Starting Setup...
Data Rate : 4
Calculating Current Offset...
Current Offset: 62.45
Begging Data Collection in 2 Seconds...
"Time[ms], Throttle[1000 -> 2000], Current[A], Frequency [Hz]"
"48777,1000,-0.02,90"
"48787,1000,0.01,100"
"48798,1000,0.01,90"
"48808,1000,-0.04,100"
"48819,1000,-0.03,90"
"48829,1000,0.03,100"
"48840,1000,-0.03,90"
"48850,1000,-0.00,100"
"48861,1000,-0.01,90"
"48872,1000,-0.04,90"
"48882,1000,-0.08,100"
"48892,1000,-0.04,100"
"48904,1000,-0.03,83"
"48914,1000,0.04,100"
"48924,1000,0.09,100"
"48935,1000,0.07,90"
"48946,1000,0.02,90"
"48956,1000,0.05,100"
"48967,1000,0.06,90"
"48977,1000,0.01,100"
"48988,1000,0.01,90"
"48998,1000,0.01,100"
"49009,1000,0.02,90"
"49019,1000,-0.02,100"
"49030,1000,0.01,90"
"49041,1000,-0.04,90"
"49051,1000,-0.05,100"
"49061,1000,0.03,100"
"49073,1000,0.04,83"
"49083,1000,0.07,100"
"49093,1000,0.05,100"
"49104,1000,0.01,90"
"49115,1000,0.04,90"
"49125,1000,0.03,100"
"49136,1000,0.04,90"
"49146,1000,-0.01,100"
"49157,1000,-0.00,90"
"49167,1000,-0.02,100"
"49178,1000,-0.05,90"
"49188,1000,-0.04,100"
"49199,1000,-0.02,90"
"49210,1000,0.01,90"
"49220,1000,-0.01,100"
"49230,1000,-0.03,100"
"49242,1000,0.01,83"
"49252,1000,0.06,100"
"49262,1000,0.03,100"
"49273,1000,0.01,90"
"49284,1000,0.02,90"
"49294,1000,-0.02,100"
"49305,1000,-0.03,90"
"49315,1000,-0.05,100"
"49326,1000,0.01,90"
"49336,1000,0.05,100"
"49347,1000,0.05,90"
"49357,1000,0.02,100"
"49368,1000,0.01,90"
"49379,1000,0.03,90"
"49389,1000,0.04,100"
"49399,1000,0.01,100"
"49411,1000,0.08,83"
"49421,1000,0.05,100"
"49431,1000,0.03,100"
"49442,1000,0.02,90"
"49453,1000,0.02,90"
"49463,1000,0.02,100"
"49473,1000,0.06,100"
"49484,1000,-0.01,90"
"49495,1000,0.01,90"
"49505,1000,0.02,100"
"49516,1000,0.02,90"
"49526,1000,-0.00,100"
"49537,1000,0.02,90"
"49548,1000,0.01,90"
"49558,1000,-0.02,100"
"49568,1000,-0.01,100"
"49580,1000,0.01,83"
"49590,1000,-0.03,100"
"49600,1000,-0.07,100"
"49610,1000,0.00,100"
"49622,1000,0.01,83"
"49632,1000,-0.00,100"
"49642,1000,-0.01,100"
"49653,1000,-0.03,90"
"49664,1000,-0.06,90"
"49674,1000,-0.02,100"
"49685,1000,-0.04,90"
"49695,1000,-0.03,100"
"49705,1000,0.01,100"
"49717,1000,0.00,83"
"49727,1000,-0.03,100"
"49737,1000,-0.01,100"
"49748,1000,-0.00,90"
"49759,1000,-0.02,90"
"49769,1000,-0.02,100"
"49779,1000,-0.04,100"
"49790,1000,-0.04,90"
"49801,1000,-0.00,90"
"49811,1000,0.01,100"
"49822,1000,-0.04,90"
"49832,1000,-0.02,100"
"49843,1000,-0.05,90"
"49854,1000,-0.02,90"
"49864,1000,-0.01,100"
"49874,1000,0.01,100"
"49886,1000,0.00,83"
"49896,1000,0.02,100"
"49906,1000,0.01,100"
"49916,1000,-0.02,100"
"49928,1000,-0.01,83"
"49938,1000,0.00,100"
"49948,1000,0.03,100"
"49959,1000,0.03,90"
"49970,1000,0.00,90"
"49980,1000,-0.01,100"
"49991,1000,0.05,90"
"50001,1000,0.06,100"
"50012,1000,0.06,90"
"50023,1000,0.00,90"
"50033,1000,0.05,100"
"50043,1000,0.01,100"
"50054,1000,0.02,90"
"50065,1000,0.06,90"
"50075,1000,0.05,100"
"50085,1000,0.03,100"
"50097,1000,0.03,83"
"50107,1000,0.07,100"
"50117,1000,0.09,100"
"50128,1000,0.09,90"
"50139,1000,0.05,90"
"50149,1000,0.01,100"
"50160,1000,0.01,90"
"50170,1000,0.02,100"
"50181,1000,0.01,90"
"50191,1000,-0.01,100"
"50202,1000,-0.01,90"
"50212,1000,-0.02,100"
"50223,1000,-0.04,90"
"50234,1000,-0.03,90"
"50244,1000,-0.03,100"
"50254,1000,-0.05,100"
"50266,1000,-0.00,83"
"50276,1000,0.05,100"
"50286,1000,-0.00,100"
"50297,1000,0.01,90"
"50308,1000,0.05,90"
"50318,1000,0.01,100"
"50329,1000,0.05,90"
"50339,1000,0.02,100"
"50350,1000,0.05,90"
"50360,1000,0.05,100"
"50371,1000,0.05,90"
"50381,1000,-0.03,100"
"50392,1000,-0.04,90"
"50403,1000,-0.10,90"
"50413,1000,-0.09,100"
"50423,1000,-0.08,100"
"50435,1000,-0.05,83"
"50445,1000,-0.03,100"
"50455,1000,-0.05,100"
"50466,1000,-0.07,90"
"50477,1000,0.00,90"
"50487,1000,0.01,100"
"50498,1000,-0.04,90"
"50508,1000,-0.07,100"
"50519,1000,-0.09,90"
"50529,1000,-0.02,100"
"50540,1000,-0.08,90"
"50550,1000,-0.09,100"
"50561,1000,-0.08,90"
"50572,1000,-0.05,90"
"50582,1000,-0.04,100"
"50592,1000,-0.05,100"
"50604,1000,-0.04,83"
"50614,1000,-0.08,100"
"50624,1000,-0.07,100"
"50635,1000,-0.06,90"
"50646,1000,-0.03,90"
"50656,1000,-0.03,100"
"50667,1000,-0.00,90"
"50677,1000,-0.04,100"
"50688,1000,0.00,90"
"50698,1000,-0.01,100"
"50709,1000,-0.01,90"
"50719,1000,-0.03,100"
"50729,1000,-0.05,100"
"50741,1000,-0.05,83"
"50751,1000,-0.05,100"
"50761,1000,0.01,100"
"50772,1000,-0.02,90"
"50783,1000,-0.06,90"
"50793,1000,-0.02,100"
"50804,1000,-0.01,90"
"50814,1000,-0.01,100"
"50825,1000,-0.02,90"
"50836,1000,-0.04,90"
"50846,1000,-0.05,100"
"50856,1000,-0.08,100"
"50867,1000,-0.07,90"
"50878,1000,-0.06,90"
"50888,1000,-0.06,100"
"50898,1000,-0.09,100"
"50910,1000,-0.04,83"
"50920,1000,-0.05,100"
"50930,1000,-0.01,100"
"50941,1000,0.02,90"
"50952,1000,-0.07,90"
"50962,1000,-0.00,100"
"50973,1000,-0.03,90"
"50983,1000,-0.04,100"
"50994,1000,0.02,90"
"51005,1000,0.00,90"
"51015,1000,-0.04,100"
"51025,1000,-0.05,100"
"51037,1000,-0.04,83"
"51047,1000,-0.03,100"
"51057,1000,-0.01,100"
"51067,1000,-0.04,100"
"51079,1000,-0.03,83"
"51089,1000,-0.02,100"
"51099,1000,-0.07,100"
"51110,1000,-0.04,90"
"51121,1000,-0.07,90"
"51131,1000,-0.08,100"
"51142,1000,-0.05,90"
"51152,1000,-0.03,100"
"51163,1000,-0.02,90"
"51174,1000,0.00,90"
"51184,1000,-0.00,100"
"51194,1000,-0.03,100"
"51206,1000,0.00,83"
"51216,1000,-0.02,100"
"51226,1000,-0.02,100"
"51236,1000,-0.03,100"
"51248,1000,-0.05,83"
"51258,1000,-0.05,100"
"51268,1000,-0.01,100"
"51279,1000,-0.01,90"
"51290,1000,0.01,90"
"51300,1000,-0.01,100"
"51311,1000,0.01,90"
"51321,1000,-0.01,100"
"51332,1000,-0.01,90"
"51342,1000,-0.04,100"
"51353,1000,0.00,90"
"51363,1000,-0.01,100"
"51374,1000,-0.01,90"
"51385,1000,0.00,90"
"51395,1000,0.01,100"
"51405,1000,0.03,100"
"51417,1000,0.01,83"
"51427,1000,-0.03,100"
"51437,1000,-0.04,100"
"51448,1000,-0.08,90"
"51459,1000,-0.04,90"
"51469,1000,-0.04,100"
"51480,1000,-0.01,90"
"51490,1000,-0.03,100"
"51501,1000,-0.02,90"
"51511,1000,-0.01,100"
"51522,1000,-0.01,90"
"51532,1000,-0.04,100"
"51543,1000,-0.01,90"
"51554,1000,-0.06,90"
"51564,1000,-0.09,100"
"51574,1000,-0.07,100"
"51586,1000,-0.04,83"
"51596,1000,0.00,100"
"51606,1000,0.00,100"
"51617,1000,-0.07,90"
"51628,1000,-0.08,90"
"51638,1000,-0.07,100"
"51648,1000,-0.10,100"
"51659,1000,0.00,90"
"51670,1000,-0.05,90"
"51680,1000,-0.03,100"
"51691,1000,-0.05,90"
"51701,1000,-0.08,100"
"51712,1000,-0.04,90"
"51723,1000,-0.04,90"
"51733,1000,0.01,100"
"51743,1000,-0.02,100"
"51755,1000,0.05,83"
"51765,1000,0.07,100"
"51775,1000,0.06,100"
"51786,1000,0.01,90"
"51796,1000,0.00,100"
"51807,1000,0.01,90"
"51817,1000,0.02,100"
"51828,1000,0.02,90"
"51838,1000,-0.02,100"
"51849,1000,-0.02,90"
"51860,1000,-0.03,90"
"51870,1000,0.01,100"
"51880,1000,0.01,100"
"51892,1000,-0.01,83"
"51902,1000,0.01,100"
"51912,1000,0.03,100"
"51923,1000,0.02,90"
"51934,1000,-0.04,90"
"51944,1000,0.01,100"
"51955,1000,-0.04,90"
"51965,1000,-0.02,100"
"51976,1000,-0.05,90"
"51986,1000,0.01,100"
"51997,1000,-0.06,90"
"52007,1000,0.02,100"
"52018,1000,-0.01,90"
"52029,1000,0.01,90"
"52039,1000,-0.01,100"
"52049,1000,-0.02,100"
"52061,1000,-0.02,83"
"52071,1000,-0.03,100"
"52081,1000,-0.05,100"
"52092,1000,-0.04,90"
"52103,1000,-0.07,90"
"52113,1000,-0.08,100"
"52123,1000,-0.09,100"
"52134,1000,-0.04,90"
"52145,1000,0.01,90"
"52155,1000,-0.01,100"
"52166,1000,0.02,90"
"52176,1000,-0.01,100"
"52187,1000,0.01,90"
"52198,1000,-0.04,90"
"52208,1000,0.02,100"
"52218,1000,0.00,100"
"52230,1000,-0.03,83"
"52240,1000,-0.02,100"
"52250,1000,-0.00,100"
"52261,1000,-0.01,90"
"52272,1000,-0.00,90"
"52282,1000,0.04,100"
"52292,1000,-0.04,100"
"52303,1000,-0.01,90"
"52314,1000,-0.00,90"
"52324,1000,-0.02,100"
"52335,1000,-0.02,90"
"52345,1000,-0.00,100"
"52356,1000,0.01,90"
"52367,1000,-0.02,90"
"52377,1000,-0.00,100"
"52387,1000,0.02,100"
"52399,1000,0.04,83"
"52409,1000,0.01,100"
"52419,1000,0.02,100"
"52429,1000,0.04,100"
"52441,1000,-0.00,83"
"52451,1000,0.01,100"
"52461,1000,0.00,100"
"52472,1000,0.01,90"
"52483,1000,-0.01,90"
"52493,1000,0.03,100"
"52504,1000,0.04,90"
"52514,1000,-0.05,100"
"52525,1000,-0.02,90"
"52536,1000,-0.02,90"
"52546,1000,0.01,100"
"52556,1000,-0.03,100"
"52568,1000,-0.00,83"
"52578,1000,0.02,100"
"52588,1000,-0.01,100"
"52598,1000,-0.01,100"
"52610,1000,-0.02,83"
"52620,1000,-0.04,100"
"52630,1000,-0.01,100"
"52641,1000,-0.03,90"
"52652,1000,-0.02,90"
"52662,1000,0.02,100"
"52673,1000,-0.00,90"
"52683,1000,-0.04,100"
"52694,1000,0.01,90"
"52705,1000,0.03,90"
"52715,1000,-0.01,100"
"52725,1000,-0.00,100"
"52737,1000,-0.00,83"
"52747,1000,0.01,100"
"52757,1000,-0.02,100"
"52767,1000,0.01,100"
"52779,1000,-0.04,83"
"52789,1000,-0.03,100"
"52799,1000,-0.02,100"
"52810,1000,0.03,90"
"52820,1000,-0.00,100"
"52831,1000,0.00,90"
"52842,1000,0.03,90"
"52852,1000,0.04,100"
"52862,1000,0.01,100"
"52874,1000,0.02,83"
"52884,1000,0.03,100"
"52894,1000,0.04,100"
"52905,1000,0.03,90"
"52916,1000,0.01,90"
"52926,1000,0.03,100"
"52936,1000,0.05,100"
"52947,1000,0.01,90"
"52958,1000,-0.00,90"
"52968,1000,0.01,100"
"52979,1000,-0.03,90"
"52989,1000,0.01,100"
"53000,1000,-0.03,90"
"53011,1000,-0.00,90"
"53021,1000,0.03,100"
"53031,1000,0.01,100"
"53042,1000,0.01,90"
"53053,1000,0.01,90"
"53063,1000,-0.00,100"
"53073,1000,-0.02,100"
"53085,1000,0.06,83"
"53095,1000,0.04,100"
"53105,1000,-0.05,100"
"53116,1000,-0.02,90"
"53127,1000,-0.04,90"
"53137,1000,0.02,100"
"53148,1000,0.01,90"
"53158,1000,0.01,100"
"53169,1000,0.01,90"
"53179,1000,-0.02,100"
"53190,1000,-0.03,90"
"53200,1000,-0.01,100"
"53211,1000,-0.01,90"
"53222,1000,-0.00,90"
"53232,1000,-0.02,100"
"53242,1000,-0.07,100"
"53254,1000,-0.05,83"
"53264,1000,0.02,100"
"53274,1000,0.01,100"
"53285,1000,0.01,90"
"53296,1000,0.02,90"
"53306,1000,-0.03,100"
"53317,1000,0.00,90"
"53327,1000,0.02,100"
"53338,1000,0.03,90"
"53348,1000,0.02,100"
"53359,1000,-0.02,90"
"53369,1000,-0.04,100"
"53380,1000,-0.01,90"
"53391,1000,-0.01,90"
"53401,1000,-0.01,100"
"53411,1000,-0.03,100"
"53423,1000,0.00,83"
"53433,1000,0.03,100"
"53443,1000,-0.00,100"
"53454,1000,-0.01,90"
"53465,1000,0.02,90"
"53475,1000,-0.01,100"
"53486,1000,-0.03,90"
"53496,1000,0.02,100"
"53507,1000,0.03,90"
"53517,1000,0.00,100"
"53528,1000,0.03,90"
"53538,1000,0.03,100"
"53549,1000,0.02,90"
"53560,1000,-0.01,90"
"53570,1000,-0.07,100"
"53580,1000,-0.03,100"
"53592,1000,-0.03,83"
"53602,1000,-0.06,100"
"53612,1000,-0.05,100"
"53623,1000,-0.04,90"
"53634,1000,-0.04,90"
"53644,1000,-0.03,100"
"53655,1000,-0.03,90"
"53665,1000,0.02,100"
"53676,1000,-0.02,90"
"53686,1000,-0.02,100"
"53697,1000,-0.01,90"
"53707,1000,0.02,100"
"53718,1000,-0.02,90"
"53729,1000,0.01,90"
"53739,1000,0.01,100"
"53749,1000,-0.01,100"
"53761,1000,0.00,83"
"53771,1000,-0.00,100"
"53781,1000,-0.02,100"
"53792,1000,-0.02,90"
"53803,1000,0.04,90"
"53813,1000,0.09,100"
"53823,1000,0.00,100"
"53834,1000,0.06,90"
"53844,1000,0.02,100"
"53855,1000,-0.01,90"
"53866,1000,-0.01,90"
"53876,1000,-0.00,100"
"53886,1000,-0.02,100"
"53898,1000,-0.05,83"
"53908,1000,-0.05,100"
"53918,1000,-0.02,100"
"53929,1000,-0.01,90"
"53940,1000,0.04,90"
"53950,1000,0.04,100"
"53960,1000,0.05,100"
"53971,1000,0.01,90"
"53982,1000,0.01,90"
"53992,1000,0.03,100"
"54003,1000,-0.01,90"
"54013,1000,-0.02,100"
"54024,1000,-0.06,90"
"54035,1000,-0.06,90"
"54045,1000,0.02,100"
"54055,1000,-0.05,100"
"54067,1000,-0.02,83"
"54077,1000,-0.05,100"
"54087,1000,-0.02,100"
"54098,1000,-0.05,90"
"54109,1000,-0.06,90"
"54119,1000,-0.07,100"
"54129,1000,-0.02,100"
"54140,1000,0.01,90"
"54151,1000,-0.01,90"
"54161,1000,0.06,100"
"54172,1000,0.02,90"
"54182,1000,0.02,100"
"54193,1000,-0.03,90"
"54204,1000,-0.02,90"
"54214,1000,-0.02,100"
"54224,1000,0.01,100"
"54236,1000,-0.03,83"
"54246,1000,-0.03,100"
"54256,1000,0.02,100"
"54267,1000,0.05,90"
"54278,1000,-0.04,90"
"54288,1000,-0.02,100"
"54298,1000,0.03,100"
"54309,1000,-0.03,90"
"54320,1000,0.02,90"
"54330,1000,-0.02,100"
"54341,1000,0.05,90"
"54351,1000,0.03,100"
"54362,1000,-0.03,90"
"54373,1000,0.01,90"
"54383,1000,0.05,100"
"54393,1000,-0.00,100"
"54405,1000,-0.01,83"
"54415,1000,-0.02,100"
"54425,1000,-0.06,100"
"54436,1000,-0.02,90"
"54447,1000,-0.05,90"
"54457,1000,-0.02,100"
"54467,1000,-0.05,100"
"54478,1000,-0.05,90"
"54489,1000,-0.02,90"
"54499,1000,-0.05,100"
"54510,1000,0.00,90"
"54520,1000,-0.02,100"
"54531,1000,0.04,90"
"54542,1000,0.00,90"
"54552,1000,-0.00,100"
"54562,1000,0.01,100"
"54573,1000,0.01,90"
"54584,1000,0.01,90"
"54594,1000,-0.00,100"
"54604,1000,-0.02,100"
"54616,1000,-0.03,83"
"54626,1000,-0.05,100"
"54636,1000,-0.05,100"
"54647,1000,-0.00,90"
"54658,1000,-0.01,90"
"54668,1000,-0.02,100"
"54679,1000,-0.03,90"
"54689,1000,-0.02,100"
"54700,1000,-0.05,90"
"54711,1000,-0.05,90"
"54721,1000,-0.04,100"
"54731,1000,-0.02,100"
"54743,1000,-0.00,83"
"54753,1000,-0.01,100"
"54763,1000,0.02,100"
"54773,1000,0.03,100"
"54785,1000,0.00,83"
"54795,1000,0.01,100"
"54805,1000,-0.01,100"
"54816,1000,0.01,90"
"54827,1000,-0.04,90"
"54837,1000,-0.05,100"
"54848,1000,-0.03,90"
"54858,1000,-0.07,100"
"54868,1000,-0.06,100"
"54880,1000,-0.01,83"
"54890,1000,0.02,100"
"54900,1000,-0.01,100"
"54912,1000,0.04,83"
"54922,1000,0.03,100"
"54932,1000,0.02,100"
"54942,1000,0.04,100"
"54953,1000,-0.02,90"
"54964,1000,-0.02,90"
"54974,1000,0.01,100"
"54985,1000,-0.03,90"
"54995,1000,-0.05,100"
"55006,1000,-0.09,90"
"55017,1000,-0.06,90"
"55027,1000,-0.07,100"
"55037,1000,-0.06,100"
"55049,1000,-0.04,83"
"55059,1000,-0.03,100"
"55069,1000,-0.02,100"
"55079,1000,-0.02,100"
"55091,1000,-0.02,83"
"55101,1000,-0.00,100"
"55111,1000,-0.01,100"
"55122,1000,-0.01,90"
"55133,1000,-0.02,90"
"55143,1000,-0.01,100"
"55154,1000,0.01,90"
"55164,1000,0.01,100"
"55175,1000,0.02,90"
"55186,1000,0.02,90"
"55196,1000,-0.03,100"
"55206,1000,0.01,100"
"55218,1000,-0.02,83"
"55228,1000,0.01,100"
"55238,1000,-0.01,100"
"55248,1000,-0.04,100"
"55260,1000,-0.03,83"
"55270,1000,0.03,100"
"55280,1000,0.02,100"
"55291,1000,0.02,90"
"55302,1000,-0.02,90"
"55312,1000,-0.03,100"
"55323,1000,0.01,90"
"55333,1000,-0.04,100"
"55344,1000,-0.04,90"
"55355,1000,0.01,90"
"55365,1000,-0.02,100"
"55375,1000,-0.07,100"
"55386,1000,-0.02,90"
"55397,1000,0.01,90"
"55407,1000,0.00,100"
"55417,1000,-0.04,100"
"55429,1000,-0.06,83"
"55439,1000,-0.06,100"
"55449,1000,-0.02,100"
"55460,1000,0.01,90"
"55471,1000,-0.02,90"
"55481,1000,-0.03,100"
"55492,1000,-0.01,90"
"55502,1000,-0.02,100"
"55513,1000,-0.06,90"
"55523,1000,-0.03,100"
"55534,1000,-0.02,90"
"55544,1000,-0.01,100"
"55555,1000,0.06,90"
"55566,1000,0.04,90"
"55576,1000,0.02,100"
"55586,1000,0.01,100"
"55598,1000,-0.02,83"
"55608,1000,-0.00,100"
"55618,1000,0.01,100"
"55629,1000,0.00,90"
"55640,1000,0.05,90"
"55650,1000,-0.01,100"
"55661,1000,0.02,90"
"55671,1000,0.04,100"
"55682,1000,-0.00,90"
"55692,1000,0.04,100"
"55703,1000,0.06,90"
"55713,1000,-0.00,100"
"55724,1000,-0.00,90"
"55735,1000,-0.00,90"
"55745,1000,0.01,100"
"55755,1000,0.00,100"
"55767,1000,0.03,83"
"55777,1000,0.01,100"
"55787,1000,-0.00,100"
"55798,1000,-0.01,90"
"55809,1000,-0.01,90"
"55819,1000,-0.03,100"
"55829,1000,-0.00,100"
"55840,1000,-0.03,90"
"55851,1000,-0.05,90"
"55861,1000,-0.03,100"
"55872,1000,-0.03,90"
"55882,1000,-0.00,100"
"55892,1000,0.03,100"
"55904,1000,-0.01,83"
"55914,1000,-0.01,100"
"55924,1000,-0.02,100"
"55936,1000,0.02,83"
"55946,1000,-0.02,100"
"55956,1000,0.01,100"
"55967,1000,-0.03,90"
"55977,1000,0.03,100"
"55988,1000,-0.00,90"
"55998,1000,0.06,100"
"56009,1000,-0.01,90"
"56019,1000,-0.00,100"
"56030,1000,0.02,90"
"56041,1000,0.02,90"
"56051,1000,-0.05,100"
"56061,1000,-0.04,100"
"56073,1000,0.02,83"
"56083,1000,-0.03,100"
"56093,1000,0.01,100"
"56104,1000,-0.00,90"
"56115,1000,-0.00,90"
"56125,1000,0.04,100"
"56135,1000,-0.01,100"
"56146,1000,-0.02,90"
"56157,1000,-0.01,90"
"56167,1000,-0.07,100"
"56178,1000,-0.02,90"
"56188,1000,-0.06,100"
"56199,1000,-0.05,90"
"56210,1000,-0.04,90"
"56220,1000,-0.02,100"
"56230,1000,-0.06,100"
"56242,1000,-0.03,83"
"56252,1000,-0.02,100"
"56262,1000,-0.01,100"
"56273,1000,-0.02,90"
"56284,1000,-0.03,90"
"56294,1000,-0.05,100"
"56304,1000,0.01,100"
"56315,1000,0.05,90"
"56326,1000,0.03,90"
"56336,1000,-0.02,100"
"56347,1000,-0.04,90"
"56357,1000,-0.04,100"
"56368,1000,-0.01,90"
"56379,1000,-0.02,90"
"56389,1000,-0.04,100"
"56399,1000,-0.03,100"
"56411,1000,-0.02,83"
"56421,1000,-0.00,100"
"56431,1000,-0.00,100"
"56441,1000,-0.06,100"
"56453,1000,-0.07,83"
"56463,1000,-0.06,100"
"56473,1000,-0.08,100"
"56484,1000,-0.05,90"
"56495,1000,-0.04,90"
"56505,1000,-0.08,100"
"56516,1000,-0.09,90"
"56526,1000,-0.04,100"
"56537,1000,-0.06,90"
"56548,1000,-0.01,90"
"56558,1000,-0.02,100"
"56568,1000,-0.04,100"
"56580,1000,-0.04,83"
"56590,1000,-0.04,100"
"56600,1000,-0.08,100"
"56610,1000,-0.01,100"
"56622,1000,0.01,83"
"56632,1000,-0.02,100"
"56642,1000,-0.03,100"
"56653,1000,0.01,90"
"56664,1000,-0.02,90"
"56674,1000,0.02,100"
"56685,1000,-0.05,90"
"56695,1000,-0.02,100"
"56706,1000,-0.00,90"
"56717,1000,0.02,90"
"56727,1000,-0.00,100"
"56737,1000,0.03,100"
"56748,1000,-0.01,90"
"56759,1000,0.03,90"
"56769,1000,0.04,100"
"56779,1000,0.03,100"
"56791,1000,0.02,83"
"56801,1000,-0.06,100"
"56811,1000,-0.06,100"
"56822,1000,-0.02,90"
"56833,1000,-0.04,90"
"56843,1000,-0.05,100"
"56854,1000,-0.01,90"
"56864,1000,0.01,100"
"56875,1000,0.01,90"
"56885,1000,0.03,100"
"56896,1000,0.01,90"
"56906,1000,0.02,100"
"56916,1000,-0.00,100"
"56928,1000,0.03,83"
"56938,1000,0.03,100"
"56948,1000,0.04,100"
"56960,1000,-0.00,83"
"56970,1000,-0.03,100"
"56980,1000,-0.02,100"
"56991,1000,0.01,90"
"57001,1000,0.01,100"
"57012,1000,0.03,90"
"57023,1000,0.01,90"
"57033,1000,0.05,100"
"57043,1000,0.02,100"
"57054,1000,0.01,90"
"57065,1000,0.03,90"
"57075,1000,0.00,100"
"57085,1000,-0.01,100"
"57097,1000,-0.02,83"
"57107,1000,0.06,100"
"57117,1000,0.03,100"
"57128,1000,-0.07,90"
"57139,1000,-0.01,90"
"57149,1000,-0.03,100"
"57160,1000,-0.00,90"
"57170,1000,0.05,100"
"57181,1000,0.01,90"
"57191,1000,0.03,100"
"57202,1000,0.08,90"
"57212,1000,0.08,100"
"57223,1000,0.07,90"
"57234,1000,0.07,90"
"57244,1000,0.07,100"
"57254,1000,0.04,100"
"57266,1000,0.03,83"
"57276,1000,0.03,100"
"57286,1000,0.01,100"
"57297,1000,0.06,90"
"57308,1000,0.05,90"
"57318,1000,-0.03,100"
"57329,1000,0.01,90"
"57339,1000,-0.03,100"
"57350,1000,0.00,90"
"57360,1000,0.02,100"
"57371,1000,-0.01,90"
"57381,1000,-0.04,100"
"57392,1000,-0.00,90"
"57403,1000,-0.00,90"
"57413,1000,-0.01,100"
"57423,1000,-0.01,100"
"57435,1000,0.00,83"
"57445,1000,-0.01,100"
"57455,1000,-0.01,100"
"57466,1000,0.02,90"
"57477,1000,0.01,90"
"57487,1000,-0.01,100"
"57497,1000,-0.03,100"
"57508,1000,-0.02,90"
"57519,1000,0.01,90"
"57529,1000,-0.02,100"
"57540,1000,-0.01,90"
"57550,1000,-0.02,100"
"57561,1000,-0.00,90"
"57572,1000,-0.02,90"
"57582,1000,-0.02,100"
"57592,1000,0.00,100"
"57604,1000,0.00,83"
"57614,1000,-0.01,100"
"57624,1000,-0.01,100"
"57634,1000,-0.00,100"
"57646,1000,-0.03,83"
"57656,1000,-0.03,100"
"57666,1000,-0.05,100"
"57677,1000,-0.00,90"
"57688,1000,-0.06,90"
"57698,1000,-0.04,100"
"57709,1000,-0.01,90"
"57719,1000,-0.07,100"
"57730,1000,-0.03,90"
"57741,1000,0.00,90"
"57751,1000,-0.02,100"
"57761,1000,-0.06,100"
"57773,1000,-0.03,83"
"57783,1000,-0.04,100"
"57793,1000,-0.02,100"
"57804,1000,-0.04,90"
"57815,1000,0.02,90"
"57825,1000,-0.01,100"
"57835,1000,-0.06,100"
"57846,1000,-0.09,90"
"57857,1000,-0.08,90"
"57867,1000,-0.06,100"
"57878,1000,-0.02,90"
"57888,1000,-0.04,100"
"57899,1000,-0.03,90"
"57910,1000,0.01,90"
"57920,1000,-0.02,100"
"57930,1000,0.04,100"
"57942,1000,0.06,83"
"57952,1000,0.06,100"
"57962,1000,0.01,100"
"57973,1000,-0.04,90"
"57984,1000,-0.00,90"
"57994,1000,0.00,100"
"58004,1000,0.01,100"
"58015,1000,0.03,90"
"58025,1000,0.05,100"
"58036,1000,0.03,90"
"58047,1000,0.02,90"
"58057,1000,-0.03,100"
"58067,1000,0.01,100"
"58079,1000,-0.00,83"
"58089,1000,0.02,100"
"58099,1000,0.04,100"
"58110,1000,-0.00,90"
"58121,1000,-0.04,90"
"58131,1000,-0.03,100"
"58141,1000,-0.05,100"
"58152,1000,-0.01,90"
"58163,1000,-0.04,90"
"58173,1000,-0.05,100"
"58184,1000,-0.05,90"
"58194,1000,-0.03,100"
"58205,1000,-0.04,90"
"58216,1000,-0.06,90"
"58226,1000,-0.00,100"
"58236,1000,-0.07,100"
"58248,1000,-0.03,83"
"58258,1000,-0.01,100"
"58268,1000,-0.02,100"
"58279,1000,-0.02,90"
"58290,1000,-0.04,90"
"58300,1000,-0.05,100"
"58310,1000,-0.03,100"
"58321,1000,-0.01,90"
"58332,1000,-0.04,90"
"58342,1000,-0.01,100"
"58353,1000,-0.03,90"
"58363,1000,0.01,100"
"58374,1000,0.02,90"
"58385,1000,-0.03,90"
"58395,1000,-0.02,100"
"58405,1000,-0.03,100"
"58417,1000,-0.00,83"
"58427,1000,0.03,100"
"58437,1000,-0.00,100"
"58448,1000,0.02,90"
"58459,1000,-0.02,90"
"58469,1000,-0.04,100"
"58479,1000,-0.04,100"
"58490,1000,-0.04,90"
"58501,1000,-0.08,90"
"58511,1000,-0.07,100"
"58522,1000,-0.05,90"
"58532,1000,-0.07,100"
"58543,1000,-0.06,90"
"58554,1000,-0.00,90"
"58564,1000,-0.02,100"
"58574,1000,-0.03,100"
"58586,1000,0.04,83"
"58596,1000,0.01,100"
"58606,1000,0.01,100"
"58617,1000,-0.01,90"
"58628,1000,0.01,90"
"58638,1000,0.04,100"
"58648,1000,0.02,100"
"58659,1000,-0.03,90"
"58670,1000,0.03,90"
"58680,1000,0.02,100"
"58691,1000,0.03,90"
"58701,1000,-0.03,100"
"58712,1000,-0.06,90"
"58723,1000,-0.04,90"
"58733,1000,-0.05,100"
"58743,1000,-0.05,100"
"58755,1000,0.00,83"
"58765,1000,-0.02,100"
"58775,1000,-0.03,100"
"58785,1000,-0.05,100"
"58797,1000,-0.03,83"
"58807,1000,-0.04,100"
